,DATO,TIME,ROOM_ID,BOOKED,MUNICIPALITY,SCHOOL,MUNICIPALITY_DATE_TIME_ROOM
1304,2022-03-07,08:00:00,Room-F,0,demo_municipality,demo_school,2022-03-07-08:00:00-Room-F-demo_municipality
1305,2022-03-07,09:00:00,Room-F,0,demo_municipality,demo_school,2022-03-07-09:00:00-Room-F-demo_municipality
1306,2022-03-07,10:00:00,Room-F,0,demo_municipality,demo_school,2022-03-07-10:00:00-Room-F-demo_municipality
1307,2022-03-07,11:00:00,Room-F,0,demo_municipality,demo_school,2022-03-07-11:00:00-Room-F-demo_municipality
1308,2022-03-07,12:00:00,Room-F,0,demo_municipality,demo_school,2022-03-07-12:00:00-Room-F-demo_municipality
1309,2022-03-07,13:00:00,Room-F,0,demo_municipality,demo_school,2022-03-07-13:00:00-Room-F-demo_municipality
1310,2022-03-07,14:00:00,Room-F,0,demo_municipality,demo_school,2022-03-07-14:00:00-Room-F-demo_municipality
1311,2022-03-07,15:00:00,Room-F,0,demo_municipality,demo_school,2022-03-07-15:00:00-Room-F-demo_municipality
1312,2022-03-07,16:00:00,Room-F,1,demo_municipality,demo_school,2022-03-07-16:00:00-Room-F-demo_municipality
1313,2022-03-07,17:00:00,Room-F,0,demo_municipality,demo_school,2022-03-07-17:00:00-Room-F-demo_municipality
1314,2022-03-07,18:00:00,Room-F,0,demo_municipality,demo_school,2022-03-07-18:00:00-Room-F-demo_municipality
1315,2022-03-07,19:00:00,Room-F,0,demo_municipality,demo_school,2022-03-07-19:00:00-Room-F-demo_municipality
1316,2022-03-07,20:00:00,Room-F,0,demo_municipality,demo_school,2022-03-07-20:00:00-Room-F-demo_municipality
1317,2022-03-07,21:00:00,Room-F,0,demo_municipality,demo_school,2022-03-07-21:00:00-Room-F-demo_municipality
1318,2022-03-07,22:00:00,Room-F,0,demo_municipality,demo_school,2022-03-07-22:00:00-Room-F-demo_municipality
1319,2022-03-07,23:00:00,Room-F,0,demo_municipality,demo_school,2022-03-07-23:00:00-Room-F-demo_municipality
1320,2022-03-08,00:00:00,Room-F,0,demo_municipality,demo_school,2022-03-08-00:00:00-Room-F-demo_municipality
1321,2022-03-08,01:00:00,Room-F,0,demo_municipality,demo_school,2022-03-08-01:00:00-Room-F-demo_municipality
1322,2022-03-08,02:00:00,Room-F,0,demo_municipality,demo_school,2022-03-08-02:00:00-Room-F-demo_municipality
1323,2022-03-08,03:00:00,Room-F,0,demo_municipality,demo_school,2022-03-08-03:00:00-Room-F-demo_municipality
1324,2022-03-08,04:00:00,Room-F,0,demo_municipality,demo_school,2022-03-08-04:00:00-Room-F-demo_municipality
1325,2022-03-08,05:00:00,Room-F,0,demo_municipality,demo_school,2022-03-08-05:00:00-Room-F-demo_municipality
1326,2022-03-08,06:00:00,Room-F,0,demo_municipality,demo_school,2022-03-08-06:00:00-Room-F-demo_municipality
1327,2022-03-08,07:00:00,Room-F,0,demo_municipality,demo_school,2022-03-08-07:00:00-Room-F-demo_municipality
1328,2022-03-08,08:00:00,Room-F,0,demo_municipality,demo_school,2022-03-08-08:00:00-Room-F-demo_municipality
1329,2022-03-08,09:00:00,Room-F,0,demo_municipality,demo_school,2022-03-08-09:00:00-Room-F-demo_municipality
1330,2022-03-08,10:00:00,Room-F,0,demo_municipality,demo_school,2022-03-08-10:00:00-Room-F-demo_municipality
1331,2022-03-08,11:00:00,Room-F,0,demo_municipality,demo_school,2022-03-08-11:00:00-Room-F-demo_municipality
1332,2022-03-08,12:00:00,Room-F,0,demo_municipality,demo_school,2022-03-08-12:00:00-Room-F-demo_municipality
1333,2022-03-08,13:00:00,Room-F,0,demo_municipality,demo_school,2022-03-08-13:00:00-Room-F-demo_municipality
1334,2022-03-08,14:00:00,Room-F,0,demo_municipality,demo_school,2022-03-08-14:00:00-Room-F-demo_municipality
1335,2022-03-08,15:00:00,Room-F,0,demo_municipality,demo_school,2022-03-08-15:00:00-Room-F-demo_municipality
1336,2022-03-08,16:00:00,Room-F,0,demo_municipality,demo_school,2022-03-08-16:00:00-Room-F-demo_municipality
1337,2022-03-08,17:00:00,Room-F,0,demo_municipality,demo_school,2022-03-08-17:00:00-Room-F-demo_municipality
1338,2022-03-08,18:00:00,Room-F,0,demo_municipality,demo_school,2022-03-08-18:00:00-Room-F-demo_municipality
1339,2022-03-08,19:00:00,Room-F,0,demo_municipality,demo_school,2022-03-08-19:00:00-Room-F-demo_municipality
1340,2022-03-08,20:00:00,Room-F,0,demo_municipality,demo_school,2022-03-08-20:00:00-Room-F-demo_municipality
1341,2022-03-08,21:00:00,Room-F,0,demo_municipality,demo_school,2022-03-08-21:00:00-Room-F-demo_municipality
1342,2022-03-08,22:00:00,Room-F,1,demo_municipality,demo_school,2022-03-08-22:00:00-Room-F-demo_municipality
1343,2022-03-08,23:00:00,Room-F,0,demo_municipality,demo_school,2022-03-08-23:00:00-Room-F-demo_municipality
1344,2022-03-09,00:00:00,Room-F,0,demo_municipality,demo_school,2022-03-09-00:00:00-Room-F-demo_municipality
1345,2022-03-09,01:00:00,Room-F,0,demo_municipality,demo_school,2022-03-09-01:00:00-Room-F-demo_municipality
1346,2022-03-09,02:00:00,Room-F,0,demo_municipality,demo_school,2022-03-09-02:00:00-Room-F-demo_municipality
1347,2022-03-09,03:00:00,Room-F,0,demo_municipality,demo_school,2022-03-09-03:00:00-Room-F-demo_municipality
1348,2022-03-09,04:00:00,Room-F,0,demo_municipality,demo_school,2022-03-09-04:00:00-Room-F-demo_municipality
1349,2022-03-09,05:00:00,Room-F,0,demo_municipality,demo_school,2022-03-09-05:00:00-Room-F-demo_municipality
1350,2022-03-09,06:00:00,Room-F,0,demo_municipality,demo_school,2022-03-09-06:00:00-Room-F-demo_municipality
1351,2022-03-09,07:00:00,Room-F,0,demo_municipality,demo_school,2022-03-09-07:00:00-Room-F-demo_municipality
1352,2022-03-09,08:00:00,Room-F,0,demo_municipality,demo_school,2022-03-09-08:00:00-Room-F-demo_municipality
1353,2022-03-09,09:00:00,Room-F,0,demo_municipality,demo_school,2022-03-09-09:00:00-Room-F-demo_municipality
1354,2022-03-09,10:00:00,Room-F,0,demo_municipality,demo_school,2022-03-09-10:00:00-Room-F-demo_municipality
1355,2022-03-09,11:00:00,Room-F,0,demo_municipality,demo_school,2022-03-09-11:00:00-Room-F-demo_municipality
1356,2022-03-09,12:00:00,Room-F,0,demo_municipality,demo_school,2022-03-09-12:00:00-Room-F-demo_municipality
1357,2022-03-09,13:00:00,Room-F,0,demo_municipality,demo_school,2022-03-09-13:00:00-Room-F-demo_municipality
1358,2022-03-09,14:00:00,Room-F,0,demo_municipality,demo_school,2022-03-09-14:00:00-Room-F-demo_municipality
1359,2022-03-09,15:00:00,Room-F,0,demo_municipality,demo_school,2022-03-09-15:00:00-Room-F-demo_municipality
1360,2022-03-09,16:00:00,Room-F,0,demo_municipality,demo_school,2022-03-09-16:00:00-Room-F-demo_municipality
1361,2022-03-09,17:00:00,Room-F,0,demo_municipality,demo_school,2022-03-09-17:00:00-Room-F-demo_municipality
1362,2022-03-09,18:00:00,Room-F,0,demo_municipality,demo_school,2022-03-09-18:00:00-Room-F-demo_municipality
1363,2022-03-09,19:00:00,Room-F,0,demo_municipality,demo_school,2022-03-09-19:00:00-Room-F-demo_municipality
1364,2022-03-09,20:00:00,Room-F,0,demo_municipality,demo_school,2022-03-09-20:00:00-Room-F-demo_municipality
1365,2022-03-09,21:00:00,Room-F,0,demo_municipality,demo_school,2022-03-09-21:00:00-Room-F-demo_municipality
1366,2022-03-09,22:00:00,Room-F,0,demo_municipality,demo_school,2022-03-09-22:00:00-Room-F-demo_municipality
1367,2022-03-09,23:00:00,Room-F,1,demo_municipality,demo_school,2022-03-09-23:00:00-Room-F-demo_municipality
1368,2022-03-10,00:00:00,Room-F,0,demo_municipality,demo_school,2022-03-10-00:00:00-Room-F-demo_municipality
1369,2022-03-10,01:00:00,Room-F,0,demo_municipality,demo_school,2022-03-10-01:00:00-Room-F-demo_municipality
1370,2022-03-10,02:00:00,Room-F,0,demo_municipality,demo_school,2022-03-10-02:00:00-Room-F-demo_municipality
1371,2022-03-10,03:00:00,Room-F,0,demo_municipality,demo_school,2022-03-10-03:00:00-Room-F-demo_municipality
1372,2022-03-10,04:00:00,Room-F,0,demo_municipality,demo_school,2022-03-10-04:00:00-Room-F-demo_municipality
1373,2022-03-10,05:00:00,Room-F,0,demo_municipality,demo_school,2022-03-10-05:00:00-Room-F-demo_municipality
1374,2022-03-10,06:00:00,Room-F,0,demo_municipality,demo_school,2022-03-10-06:00:00-Room-F-demo_municipality
1375,2022-03-10,07:00:00,Room-F,0,demo_municipality,demo_school,2022-03-10-07:00:00-Room-F-demo_municipality
1376,2022-03-10,08:00:00,Room-F,0,demo_municipality,demo_school,2022-03-10-08:00:00-Room-F-demo_municipality
1377,2022-03-10,09:00:00,Room-F,0,demo_municipality,demo_school,2022-03-10-09:00:00-Room-F-demo_municipality
1378,2022-03-10,10:00:00,Room-F,0,demo_municipality,demo_school,2022-03-10-10:00:00-Room-F-demo_municipality
1379,2022-03-10,11:00:00,Room-F,0,demo_municipality,demo_school,2022-03-10-11:00:00-Room-F-demo_municipality
1380,2022-03-10,12:00:00,Room-F,0,demo_municipality,demo_school,2022-03-10-12:00:00-Room-F-demo_municipality
1381,2022-03-10,13:00:00,Room-F,1,demo_municipality,demo_school,2022-03-10-13:00:00-Room-F-demo_municipality
1382,2022-03-10,14:00:00,Room-F,0,demo_municipality,demo_school,2022-03-10-14:00:00-Room-F-demo_municipality
1383,2022-03-10,15:00:00,Room-F,0,demo_municipality,demo_school,2022-03-10-15:00:00-Room-F-demo_municipality
1384,2022-03-10,16:00:00,Room-F,0,demo_municipality,demo_school,2022-03-10-16:00:00-Room-F-demo_municipality
1385,2022-03-10,17:00:00,Room-F,0,demo_municipality,demo_school,2022-03-10-17:00:00-Room-F-demo_municipality
1386,2022-03-10,18:00:00,Room-F,0,demo_municipality,demo_school,2022-03-10-18:00:00-Room-F-demo_municipality
1387,2022-03-10,19:00:00,Room-F,0,demo_municipality,demo_school,2022-03-10-19:00:00-Room-F-demo_municipality
1388,2022-03-10,20:00:00,Room-F,1,demo_municipality,demo_school,2022-03-10-20:00:00-Room-F-demo_municipality
1389,2022-03-10,21:00:00,Room-F,1,demo_municipality,demo_school,2022-03-10-21:00:00-Room-F-demo_municipality
1390,2022-03-10,22:00:00,Room-F,0,demo_municipality,demo_school,2022-03-10-22:00:00-Room-F-demo_municipality
1391,2022-03-10,23:00:00,Room-F,0,demo_municipality,demo_school,2022-03-10-23:00:00-Room-F-demo_municipality
1392,2022-03-11,00:00:00,Room-F,0,demo_municipality,demo_school,2022-03-11-00:00:00-Room-F-demo_municipality
1393,2022-03-11,01:00:00,Room-F,0,demo_municipality,demo_school,2022-03-11-01:00:00-Room-F-demo_municipality
1394,2022-03-11,02:00:00,Room-F,0,demo_municipality,demo_school,2022-03-11-02:00:00-Room-F-demo_municipality
1395,2022-03-11,03:00:00,Room-F,0,demo_municipality,demo_school,2022-03-11-03:00:00-Room-F-demo_municipality
1396,2022-03-11,04:00:00,Room-F,0,demo_municipality,demo_school,2022-03-11-04:00:00-Room-F-demo_municipality
1397,2022-03-11,05:00:00,Room-F,0,demo_municipality,demo_school,2022-03-11-05:00:00-Room-F-demo_municipality
1398,2022-03-11,06:00:00,Room-F,0,demo_municipality,demo_school,2022-03-11-06:00:00-Room-F-demo_municipality
1399,2022-03-11,07:00:00,Room-F,0,demo_municipality,demo_school,2022-03-11-07:00:00-Room-F-demo_municipality
1400,2022-03-11,08:00:00,Room-F,0,demo_municipality,demo_school,2022-03-11-08:00:00-Room-F-demo_municipality
1401,2022-03-11,09:00:00,Room-F,0,demo_municipality,demo_school,2022-03-11-09:00:00-Room-F-demo_municipality
1402,2022-03-11,10:00:00,Room-F,0,demo_municipality,demo_school,2022-03-11-10:00:00-Room-F-demo_municipality
1403,2022-03-11,11:00:00,Room-F,0,demo_municipality,demo_school,2022-03-11-11:00:00-Room-F-demo_municipality
1404,2022-03-11,12:00:00,Room-F,0,demo_municipality,demo_school,2022-03-11-12:00:00-Room-F-demo_municipality
1405,2022-03-11,13:00:00,Room-F,0,demo_municipality,demo_school,2022-03-11-13:00:00-Room-F-demo_municipality
1406,2022-03-11,14:00:00,Room-F,0,demo_municipality,demo_school,2022-03-11-14:00:00-Room-F-demo_municipality
1407,2022-03-11,15:00:00,Room-F,0,demo_municipality,demo_school,2022-03-11-15:00:00-Room-F-demo_municipality
1408,2022-03-11,16:00:00,Room-F,0,demo_municipality,demo_school,2022-03-11-16:00:00-Room-F-demo_municipality
1409,2022-03-11,17:00:00,Room-F,0,demo_municipality,demo_school,2022-03-11-17:00:00-Room-F-demo_municipality
1410,2022-03-11,18:00:00,Room-F,0,demo_municipality,demo_school,2022-03-11-18:00:00-Room-F-demo_municipality
1411,2022-03-11,19:00:00,Room-F,1,demo_municipality,demo_school,2022-03-11-19:00:00-Room-F-demo_municipality
1412,2022-03-11,20:00:00,Room-F,0,demo_municipality,demo_school,2022-03-11-20:00:00-Room-F-demo_municipality
1413,2022-03-11,21:00:00,Room-F,0,demo_municipality,demo_school,2022-03-11-21:00:00-Room-F-demo_municipality
1414,2022-03-11,22:00:00,Room-F,0,demo_municipality,demo_school,2022-03-11-22:00:00-Room-F-demo_municipality
1415,2022-03-11,23:00:00,Room-F,0,demo_municipality,demo_school,2022-03-11-23:00:00-Room-F-demo_municipality
1416,2022-03-12,00:00:00,Room-F,0,demo_municipality,demo_school,2022-03-12-00:00:00-Room-F-demo_municipality
1417,2022-03-12,01:00:00,Room-F,0,demo_municipality,demo_school,2022-03-12-01:00:00-Room-F-demo_municipality
1418,2022-03-12,02:00:00,Room-F,0,demo_municipality,demo_school,2022-03-12-02:00:00-Room-F-demo_municipality
1419,2022-03-12,03:00:00,Room-F,0,demo_municipality,demo_school,2022-03-12-03:00:00-Room-F-demo_municipality
1420,2022-03-12,04:00:00,Room-F,0,demo_municipality,demo_school,2022-03-12-04:00:00-Room-F-demo_municipality
1421,2022-03-12,05:00:00,Room-F,0,demo_municipality,demo_school,2022-03-12-05:00:00-Room-F-demo_municipality
1422,2022-03-12,06:00:00,Room-F,0,demo_municipality,demo_school,2022-03-12-06:00:00-Room-F-demo_municipality
1423,2022-03-12,07:00:00,Room-F,0,demo_municipality,demo_school,2022-03-12-07:00:00-Room-F-demo_municipality
1424,2022-03-12,08:00:00,Room-F,0,demo_municipality,demo_school,2022-03-12-08:00:00-Room-F-demo_municipality
1425,2022-03-12,09:00:00,Room-F,0,demo_municipality,demo_school,2022-03-12-09:00:00-Room-F-demo_municipality
1426,2022-03-12,10:00:00,Room-F,0,demo_municipality,demo_school,2022-03-12-10:00:00-Room-F-demo_municipality
1427,2022-03-12,11:00:00,Room-F,0,demo_municipality,demo_school,2022-03-12-11:00:00-Room-F-demo_municipality
1428,2022-03-12,12:00:00,Room-F,0,demo_municipality,demo_school,2022-03-12-12:00:00-Room-F-demo_municipality
1429,2022-03-12,13:00:00,Room-F,0,demo_municipality,demo_school,2022-03-12-13:00:00-Room-F-demo_municipality
1430,2022-03-12,14:00:00,Room-F,0,demo_municipality,demo_school,2022-03-12-14:00:00-Room-F-demo_municipality
1431,2022-03-12,15:00:00,Room-F,0,demo_municipality,demo_school,2022-03-12-15:00:00-Room-F-demo_municipality
1432,2022-03-12,16:00:00,Room-F,0,demo_municipality,demo_school,2022-03-12-16:00:00-Room-F-demo_municipality
1433,2022-03-12,17:00:00,Room-F,0,demo_municipality,demo_school,2022-03-12-17:00:00-Room-F-demo_municipality
1434,2022-03-12,18:00:00,Room-F,0,demo_municipality,demo_school,2022-03-12-18:00:00-Room-F-demo_municipality
1435,2022-03-12,19:00:00,Room-F,0,demo_municipality,demo_school,2022-03-12-19:00:00-Room-F-demo_municipality
1436,2022-03-12,20:00:00,Room-F,1,demo_municipality,demo_school,2022-03-12-20:00:00-Room-F-demo_municipality
1437,2022-03-12,21:00:00,Room-F,0,demo_municipality,demo_school,2022-03-12-21:00:00-Room-F-demo_municipality
1438,2022-03-12,22:00:00,Room-F,1,demo_municipality,demo_school,2022-03-12-22:00:00-Room-F-demo_municipality
1439,2022-03-12,23:00:00,Room-F,0,demo_municipality,demo_school,2022-03-12-23:00:00-Room-F-demo_municipality
1440,2022-03-03,00:00:00,Room-G,0,demo_municipality,demo_school,2022-03-03-00:00:00-Room-G-demo_municipality
1441,2022-03-03,01:00:00,Room-G,0,demo_municipality,demo_school,2022-03-03-01:00:00-Room-G-demo_municipality
1442,2022-03-03,02:00:00,Room-G,0,demo_municipality,demo_school,2022-03-03-02:00:00-Room-G-demo_municipality
1443,2022-03-03,03:00:00,Room-G,0,demo_municipality,demo_school,2022-03-03-03:00:00-Room-G-demo_municipality
1444,2022-03-03,04:00:00,Room-G,0,demo_municipality,demo_school,2022-03-03-04:00:00-Room-G-demo_municipality
1445,2022-03-03,05:00:00,Room-G,0,demo_municipality,demo_school,2022-03-03-05:00:00-Room-G-demo_municipality
1446,2022-03-03,06:00:00,Room-G,0,demo_municipality,demo_school,2022-03-03-06:00:00-Room-G-demo_municipality
1447,2022-03-03,07:00:00,Room-G,0,demo_municipality,demo_school,2022-03-03-07:00:00-Room-G-demo_municipality
1448,2022-03-03,08:00:00,Room-G,0,demo_municipality,demo_school,2022-03-03-08:00:00-Room-G-demo_municipality
1449,2022-03-03,09:00:00,Room-G,0,demo_municipality,demo_school,2022-03-03-09:00:00-Room-G-demo_municipality
1450,2022-03-03,10:00:00,Room-G,1,demo_municipality,demo_school,2022-03-03-10:00:00-Room-G-demo_municipality
1451,2022-03-03,11:00:00,Room-G,0,demo_municipality,demo_school,2022-03-03-11:00:00-Room-G-demo_municipality
1452,2022-03-03,12:00:00,Room-G,0,demo_municipality,demo_school,2022-03-03-12:00:00-Room-G-demo_municipality
1453,2022-03-03,13:00:00,Room-G,1,demo_municipality,demo_school,2022-03-03-13:00:00-Room-G-demo_municipality
1454,2022-03-03,14:00:00,Room-G,0,demo_municipality,demo_school,2022-03-03-14:00:00-Room-G-demo_municipality
1455,2022-03-03,15:00:00,Room-G,0,demo_municipality,demo_school,2022-03-03-15:00:00-Room-G-demo_municipality
1456,2022-03-03,16:00:00,Room-G,1,demo_municipality,demo_school,2022-03-03-16:00:00-Room-G-demo_municipality
1457,2022-03-03,17:00:00,Room-G,0,demo_municipality,demo_school,2022-03-03-17:00:00-Room-G-demo_municipality
1458,2022-03-03,18:00:00,Room-G,0,demo_municipality,demo_school,2022-03-03-18:00:00-Room-G-demo_municipality
1459,2022-03-03,19:00:00,Room-G,0,demo_municipality,demo_school,2022-03-03-19:00:00-Room-G-demo_municipality
1460,2022-03-03,20:00:00,Room-G,0,demo_municipality,demo_school,2022-03-03-20:00:00-Room-G-demo_municipality
1461,2022-03-03,21:00:00,Room-G,0,demo_municipality,demo_school,2022-03-03-21:00:00-Room-G-demo_municipality
1462,2022-03-03,22:00:00,Room-G,0,demo_municipality,demo_school,2022-03-03-22:00:00-Room-G-demo_municipality
1463,2022-03-03,23:00:00,Room-G,0,demo_municipality,demo_school,2022-03-03-23:00:00-Room-G-demo_municipality
1464,2022-03-04,00:00:00,Room-G,0,demo_municipality,demo_school,2022-03-04-00:00:00-Room-G-demo_municipality
1465,2022-03-04,01:00:00,Room-G,0,demo_municipality,demo_school,2022-03-04-01:00:00-Room-G-demo_municipality
1466,2022-03-04,02:00:00,Room-G,0,demo_municipality,demo_school,2022-03-04-02:00:00-Room-G-demo_municipality
1467,2022-03-04,03:00:00,Room-G,0,demo_municipality,demo_school,2022-03-04-03:00:00-Room-G-demo_municipality
1468,2022-03-04,04:00:00,Room-G,0,demo_municipality,demo_school,2022-03-04-04:00:00-Room-G-demo_municipality
1469,2022-03-04,05:00:00,Room-G,0,demo_municipality,demo_school,2022-03-04-05:00:00-Room-G-demo_municipality
1470,2022-03-04,06:00:00,Room-G,0,demo_municipality,demo_school,2022-03-04-06:00:00-Room-G-demo_municipality
1471,2022-03-04,07:00:00,Room-G,0,demo_municipality,demo_school,2022-03-04-07:00:00-Room-G-demo_municipality
1472,2022-03-04,08:00:00,Room-G,0,demo_municipality,demo_school,2022-03-04-08:00:00-Room-G-demo_municipality
1473,2022-03-04,09:00:00,Room-G,0,demo_municipality,demo_school,2022-03-04-09:00:00-Room-G-demo_municipality
1474,2022-03-04,10:00:00,Room-G,0,demo_municipality,demo_school,2022-03-04-10:00:00-Room-G-demo_municipality
1475,2022-03-04,11:00:00,Room-G,0,demo_municipality,demo_school,2022-03-04-11:00:00-Room-G-demo_municipality
1476,2022-03-04,12:00:00,Room-G,0,demo_municipality,demo_school,2022-03-04-12:00:00-Room-G-demo_municipality
1477,2022-03-04,13:00:00,Room-G,0,demo_municipality,demo_school,2022-03-04-13:00:00-Room-G-demo_municipality
1478,2022-03-04,14:00:00,Room-G,0,demo_municipality,demo_school,2022-03-04-14:00:00-Room-G-demo_municipality
1479,2022-03-04,15:00:00,Room-G,0,demo_municipality,demo_school,2022-03-04-15:00:00-Room-G-demo_municipality
1480,2022-03-04,16:00:00,Room-G,0,demo_municipality,demo_school,2022-03-04-16:00:00-Room-G-demo_municipality
1481,2022-03-04,17:00:00,Room-G,0,demo_municipality,demo_school,2022-03-04-17:00:00-Room-G-demo_municipality
1482,2022-03-04,18:00:00,Room-G,0,demo_municipality,demo_school,2022-03-04-18:00:00-Room-G-demo_municipality
1483,2022-03-04,19:00:00,Room-G,0,demo_municipality,demo_school,2022-03-04-19:00:00-Room-G-demo_municipality
1484,2022-03-04,20:00:00,Room-G,1,demo_municipality,demo_school,2022-03-04-20:00:00-Room-G-demo_municipality
1485,2022-03-04,21:00:00,Room-G,0,demo_municipality,demo_school,2022-03-04-21:00:00-Room-G-demo_municipality
1486,2022-03-04,22:00:00,Room-G,0,demo_municipality,demo_school,2022-03-04-22:00:00-Room-G-demo_municipality
1487,2022-03-04,23:00:00,Room-G,0,demo_municipality,demo_school,2022-03-04-23:00:00-Room-G-demo_municipality
1488,2022-03-05,00:00:00,Room-G,0,demo_municipality,demo_school,2022-03-05-00:00:00-Room-G-demo_municipality
1489,2022-03-05,01:00:00,Room-G,0,demo_municipality,demo_school,2022-03-05-01:00:00-Room-G-demo_municipality
1490,2022-03-05,02:00:00,Room-G,0,demo_municipality,demo_school,2022-03-05-02:00:00-Room-G-demo_municipality
1491,2022-03-05,03:00:00,Room-G,0,demo_municipality,demo_school,2022-03-05-03:00:00-Room-G-demo_municipality
1492,2022-03-05,04:00:00,Room-G,0,demo_municipality,demo_school,2022-03-05-04:00:00-Room-G-demo_municipality
1493,2022-03-05,05:00:00,Room-G,0,demo_municipality,demo_school,2022-03-05-05:00:00-Room-G-demo_municipality
1494,2022-03-05,06:00:00,Room-G,0,demo_municipality,demo_school,2022-03-05-06:00:00-Room-G-demo_municipality
1495,2022-03-05,07:00:00,Room-G,0,demo_municipality,demo_school,2022-03-05-07:00:00-Room-G-demo_municipality
1496,2022-03-05,08:00:00,Room-G,0,demo_municipality,demo_school,2022-03-05-08:00:00-Room-G-demo_municipality
1497,2022-03-05,09:00:00,Room-G,0,demo_municipality,demo_school,2022-03-05-09:00:00-Room-G-demo_municipality
1498,2022-03-05,10:00:00,Room-G,0,demo_municipality,demo_school,2022-03-05-10:00:00-Room-G-demo_municipality
1499,2022-03-05,11:00:00,Room-G,0,demo_municipality,demo_school,2022-03-05-11:00:00-Room-G-demo_municipality
1500,2022-03-05,12:00:00,Room-G,0,demo_municipality,demo_school,2022-03-05-12:00:00-Room-G-demo_municipality
1501,2022-03-05,13:00:00,Room-G,0,demo_municipality,demo_school,2022-03-05-13:00:00-Room-G-demo_municipality
1502,2022-03-05,14:00:00,Room-G,1,demo_municipality,demo_school,2022-03-05-14:00:00-Room-G-demo_municipality
1503,2022-03-05,15:00:00,Room-G,0,demo_municipality,demo_school,2022-03-05-15:00:00-Room-G-demo_municipality
1504,2022-03-05,16:00:00,Room-G,1,demo_municipality,demo_school,2022-03-05-16:00:00-Room-G-demo_municipality
1505,2022-03-05,17:00:00,Room-G,0,demo_municipality,demo_school,2022-03-05-17:00:00-Room-G-demo_municipality
1506,2022-03-05,18:00:00,Room-G,0,demo_municipality,demo_school,2022-03-05-18:00:00-Room-G-demo_municipality
1507,2022-03-05,19:00:00,Room-G,0,demo_municipality,demo_school,2022-03-05-19:00:00-Room-G-demo_municipality
1508,2022-03-05,20:00:00,Room-G,0,demo_municipality,demo_school,2022-03-05-20:00:00-Room-G-demo_municipality
1509,2022-03-05,21:00:00,Room-G,0,demo_municipality,demo_school,2022-03-05-21:00:00-Room-G-demo_municipality
1510,2022-03-05,22:00:00,Room-G,0,demo_municipality,demo_school,2022-03-05-22:00:00-Room-G-demo_municipality
1511,2022-03-05,23:00:00,Room-G,0,demo_municipality,demo_school,2022-03-05-23:00:00-Room-G-demo_municipality
1512,2022-03-06,00:00:00,Room-G,0,demo_municipality,demo_school,2022-03-06-00:00:00-Room-G-demo_municipality
1513,2022-03-06,01:00:00,Room-G,0,demo_municipality,demo_school,2022-03-06-01:00:00-Room-G-demo_municipality
1514,2022-03-06,02:00:00,Room-G,0,demo_municipality,demo_school,2022-03-06-02:00:00-Room-G-demo_municipality
1515,2022-03-06,03:00:00,Room-G,0,demo_municipality,demo_school,2022-03-06-03:00:00-Room-G-demo_municipality
1516,2022-03-06,04:00:00,Room-G,0,demo_municipality,demo_school,2022-03-06-04:00:00-Room-G-demo_municipality
1517,2022-03-06,05:00:00,Room-G,0,demo_municipality,demo_school,2022-03-06-05:00:00-Room-G-demo_municipality
1518,2022-03-06,06:00:00,Room-G,0,demo_municipality,demo_school,2022-03-06-06:00:00-Room-G-demo_municipality
1519,2022-03-06,07:00:00,Room-G,0,demo_municipality,demo_school,2022-03-06-07:00:00-Room-G-demo_municipality
1520,2022-03-06,08:00:00,Room-G,0,demo_municipality,demo_school,2022-03-06-08:00:00-Room-G-demo_municipality
1521,2022-03-06,09:00:00,Room-G,0,demo_municipality,demo_school,2022-03-06-09:00:00-Room-G-demo_municipality
1522,2022-03-06,10:00:00,Room-G,0,demo_municipality,demo_school,2022-03-06-10:00:00-Room-G-demo_municipality
1523,2022-03-06,11:00:00,Room-G,0,demo_municipality,demo_school,2022-03-06-11:00:00-Room-G-demo_municipality
1524,2022-03-06,12:00:00,Room-G,0,demo_municipality,demo_school,2022-03-06-12:00:00-Room-G-demo_municipality
1525,2022-03-06,13:00:00,Room-G,0,demo_municipality,demo_school,2022-03-06-13:00:00-Room-G-demo_municipality
1526,2022-03-06,14:00:00,Room-G,0,demo_municipality,demo_school,2022-03-06-14:00:00-Room-G-demo_municipality
1527,2022-03-06,15:00:00,Room-G,0,demo_municipality,demo_school,2022-03-06-15:00:00-Room-G-demo_municipality
1528,2022-03-06,16:00:00,Room-G,0,demo_municipality,demo_school,2022-03-06-16:00:00-Room-G-demo_municipality
1529,2022-03-06,17:00:00,Room-G,0,demo_municipality,demo_school,2022-03-06-17:00:00-Room-G-demo_municipality
1530,2022-03-06,18:00:00,Room-G,0,demo_municipality,demo_school,2022-03-06-18:00:00-Room-G-demo_municipality
1531,2022-03-06,19:00:00,Room-G,0,demo_municipality,demo_school,2022-03-06-19:00:00-Room-G-demo_municipality
1532,2022-03-06,20:00:00,Room-G,0,demo_municipality,demo_school,2022-03-06-20:00:00-Room-G-demo_municipality
1533,2022-03-06,21:00:00,Room-G,1,demo_municipality,demo_school,2022-03-06-21:00:00-Room-G-demo_municipality
1534,2022-03-06,22:00:00,Room-G,0,demo_municipality,demo_school,2022-03-06-22:00:00-Room-G-demo_municipality
1535,2022-03-06,23:00:00,Room-G,0,demo_municipality,demo_school,2022-03-06-23:00:00-Room-G-demo_municipality
